BITRATE,VMAF,PSNR,SI,TI,P1204_3_MOS,VCA_E,VCA_H,EVCA_SC,EVCA_TC,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,INFERENCE_TIME_MS,CARS,BICYCLES,MOTORCYCLES,BUSES,TRUCKS,TRAFFIC_LIGHTS,PERSONS,STOPS_SIGNS,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,BICYCLES_PCT,MOTORCYCLES_PCT,BUSES_PCT,TRUCKS_PCT,TRAFFIC_LIGHTS_PCT,PERSONS_PCT,STOPS_SIGNS_PCT,filename
7940,100.0,,17.341170579162846,5.766984357204032,3.8506998778764734,40.595611,28.938305,12.01081,7.733965,-0.077464,0.397238,-0.035132,0.284641,9.2,4.689655,0.0,0.003135,0.037618,0.003135,0.15674,1.354232,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,70.58845605344142,25.00199377940825,98.03909304143863,100.0,,ARGO_SEQUENCES
8028,100.0,,22.2533459345864,7.380578975064409,4.047716282079715,56.937304,34.516251,14.681081,1.25657,-0.068834,0.534884,-0.083845,0.382205,9.123511,2.959248,0.0,0.0,1.009404,0.094044,1.338558,0.658307,0.0,1.0,100.0,100.0,100.0,100.0,80.18514303828739,52.5626910598625,97.82385776498988,,,97.5756972323373,85.71428571428572,89.33052061720478,100.0,,ARGO_SEQUENCES
7945,100.0,,16.401957127575532,7.247174077896587,3.8386454610051537,31.144201,35.210921,8.402532,6.036541,-0.068599,0.348375,-0.052073,0.227704,9.249216,3.865204,0.0,0.0,0.090909,0.122257,0.956113,0.068966,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,88.6363471590868,98.3870951144644,78.57224234967074,,ARGO_SEQUENCES
7909,100.0,,19.484903820632294,7.690653794433085,3.9407934676618734,44.811912,42.093287,14.06008,8.51394,-0.063293,0.569976,-0.080835,0.425848,9.09906,3.680251,0.059561,0.0,0.0,0.081505,0.059561,0.109718,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,99.40729740256724,100.0,,,100.0,90.47561179383572,100.0,,ARGO_SEQUENCES
8010,100.0,,16.034497470025403,4.780522442555724,4.059992212278065,37.943574,25.101654,12.106985,7.500775,-0.052296,0.350348,-0.045985,0.252067,9.122884,7.053292,0.0,0.062696,0.0,0.0,0.0,0.532915,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,,0.0,,100.0,,ARGO_SEQUENCES
7909,100.0,,17.14091392468732,2.332554349008563,4.122195019174055,41.507837,9.239171,12.679364,2.353431,-0.062903,0.486825,0.073669,0.497591,9.157053,4.884013,0.0,0.003135,0.827586,0.432602,0.548589,0.965517,0.0,1.0,100.0,100.0,100.0,100.0,99.904290355971,100.0,100.0,,25.00199377940825,97.4169246524549,97.87242707112571,97.2222172993799,95.35603073066814,,ARGO_SEQUENCES
7923,100.0,,16.060766967324042,4.943303789278365,4.029817200141413,39.175549,23.145035,9.153387,5.514724,-0.055732,0.554485,0.067934,0.566687,9.100627,2.473354,0.0,0.0,1.426332,0.021944,0.896552,0.075235,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,98.01241207191092,,,100.0,77.77974692517635,100.0,95.99974480030625,,ARGO_SEQUENCES
7909,100.0,,18.636272983061424,4.463409977147332,4.0948888864296,42.134796,17.099651,13.642074,6.939515,-0.076075,0.576623,-0.104582,0.395966,9.141693,4.30094,0.0,0.0,0.0,0.768025,1.031348,0.034483,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,0.0,98.79037185389276,99.69695007071164,91.66622361635388,,ARGO_SEQUENCES
8140,100.0,,19.77456525132201,5.500908330590822,3.924432254295581,57.68652,28.695955,17.709626,6.607112,-0.06229,0.566893,-0.136095,0.368508,9.127273,4.783699,0.0,0.0,0.99373,0.269592,0.617555,0.0,0.0,1.0,100.0,100.0,100.0,99.96712464334227,100.0,100.0,100.0,,,99.373,95.55527200034028,100.0,,,ARGO_SEQUENCES
7909,100.0,,20.33878868371568,5.022691504444102,4.081752737889178,53.905956,24.421883,14.681081,1.25657,-0.042293,0.643718,-0.146165,0.455259,9.099687,8.206897,0.0,0.0,0.015674,0.043887,0.0,1.009404,0.0,1.0,100.0,100.0,100.0,100.0,97.45947564289972,14.273149810427013,100.0,,,71.42726941305139,87.49925234762846,,100.0,,ARGO_SEQUENCES
8083,100.0,,18.363095298208805,4.47934234824886,4.0652307249032535,42.504702,20.115837,14.225478,1.882409,-0.07729,0.680561,0.053494,0.656765,9.144514,1.416928,0.0,0.0,1.811912,0.203762,0.291536,0.225705,0.0,1.0,100.0,100.0,100.0,100.0,99.31978878026412,100.0,94.56065102677265,,,100.0,100.0,87.73593990755009,100.0,,ARGO_SEQUENCES
7910,100.0,,24.65429943624148,9.75583358054623,3.808934098395778,67.99373,51.067393,27.674266,18.699271,-0.063185,0.493266,-0.065181,0.3649,9.099687,2.492163,0.0,0.00627,0.263323,0.059561,0.269592,0.636364,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,66.67375584857508,100.0,94.9996810003828,100.0,93.9815334447864,,ARGO_SEQUENCES
8055,100.0,,16.909847910484416,5.719439460061755,3.916390638074491,40.401254,33.071258,13.003073,10.393013,-0.071185,0.327483,-0.054628,0.201671,9.118495,1.617555,0.012539,0.119122,0.0,0.388715,0.0,0.062696,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,79.9987240015312,97.4357296514719,0.0,96.87504672850612,,80.0,,ARGO_SEQUENCES
