VMAF,PSNR,P1204_3_MOS,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,filename
92.906737,43.374486,3.7086211599012993,-0.057723,0.715723,0.077584,0.735584,0.9664,98.46240830932236,98.49394983049518,96.45263220652238,98.97655849504469,96.8820869306787,94.4221233804143,97.63458401305056,./TRAIN02/SEQUENCE_02_05
94.557577,44.211184,3.763973138115836,-0.058695,0.730792,0.078722,0.750819,0.9694,99.11329890084752,99.05882959332232,97.74041614499494,99.312122555078,97.85710643883988,96.2469309068028,98.12398042414355,./TRAIN02/SEQUENCE_02_05
46.329657,33.897834,1.6224928396653122,-0.086931,-0.20719,-0.197215,-0.491337,0.8204,75.53946129258227,81.494780612198,71.99666130090026,89.55789256725588,76.92390019680957,66.7678060937244,66.39477977161502,./TRAIN02/SEQUENCE_02_05
95.71418,44.908168,3.8166897185300632,-0.057902,0.774188,0.080222,0.796507,0.9734,99.57245837556428,99.48623142150652,98.68240624813689,99.69084528787924,98.77764019451362,97.98780056006508,99.10277324632952,./TRAIN02/SEQUENCE_02_05
52.134292,34.694574,1.7727427064368189,-0.082931,0.066348,-0.165171,-0.181754,0.8508,78.65562265731477,84.42627987227553,74.95975675192274,91.06414647901784,80.11359748688257,71.32801247566405,73.24632952691681,./TRAIN02/SEQUENCE_02_05
61.411265,36.0296,2.2254305327283386,-0.074529,0.12059,-0.0982,-0.052139,0.8741,83.63611088476921,88.31820184992179,79.38949502176116,92.34015662902569,84.38463226318488,77.05925007444745,82.30016313213704,./TRAIN02/SEQUENCE_02_05
100.0,,3.910395321106069,-0.057176,0.735115,0.091865,0.769804,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,./TRAIN02/SEQUENCE_02_05
70.490031,39.379302,2.777376330894494,-0.083195,-0.093799,-0.169491,-0.346484,0.8317,86.2883275495076,91.77047897915196,81.7232139900182,89.67660504259545,79.53228606949843,72.07655583126056,89.44656175933609,./TRAIN02/SEQUENCE_02_11
80.529078,41.262261,3.120884790788721,-0.076968,0.076326,-0.090336,-0.090979,0.8923,91.34253317058506,94.67317528888552,86.63215419133472,92.05676887519824,83.65844249335369,76.06789927343307,96.01028354046434,./TRAIN02/SEQUENCE_02_11
85.776383,42.501586,3.24433574099442,-0.070284,0.229352,-0.044096,0.114972,0.9232,94.02066468320916,96.14904466110416,89.49801102011257,93.45118184928006,86.11720697271107,79.29897891346614,98.58428886205697,./TRAIN02/SEQUENCE_02_11
90.598504,43.967135,3.537084180855804,-0.067791,0.353506,-0.014318,0.271397,0.9448,96.4668112528108,97.57449746609416,92.90930859809838,95.72826495023496,89.86691411195592,84.61459766951859,96.65378487086252,./TRAIN02/SEQUENCE_02_11
93.084765,44.934862,3.65424510958112,-0.064961,0.456726,-0.000824,0.390941,0.9531,97.89515930994396,98.41647740198768,95.05408151460033,97.49174547846906,92.73045417748618,89.1102316082607,98.06949600880554,./TRAIN02/SEQUENCE_02_11
94.961144,45.791399,3.757086615829202,-0.062637,0.423668,0.007117,0.368148,0.9604,98.8853334825648,99.06825455390428,96.98622413676615,98.94295547494605,95.0146020528164,92.6394347030582,99.7425830457065,./TRAIN02/SEQUENCE_02_11
46.105567,35.775531,1.751942825793326,-0.104219,-0.535295,-0.341396,-0.980911,0.6062,74.39863339346779,83.13634218057356,72.68188934937832,86.79648919007322,72.23489123841553,62.787729158221005,63.57784112159892,./TRAIN02/SEQUENCE_02_11
96.181527,46.507924,3.789564595122817,-0.061741,0.474552,0.014438,0.427248,0.9648,99.50279655488605,99.49606016442422,98.24350643902544,99.78549909189688,97.06195034783244,95.7144192870314,100.0,./TRAIN02/SEQUENCE_02_11
53.149429,36.769654,1.973060837339055,-0.096661,-0.383371,-0.291678,-0.77171,0.678,77.79672028036991,85.96632815455804,75.02079899458232,87.26503530483645,74.80723069832322,66.20968021854304,70.91377271027208,./TRAIN02/SEQUENCE_02_11
63.574452,38.275901,2.4284457868585902,-0.090576,-0.328249,-0.2253,-0.644125,0.7826,82.78050703665795,89.56627911920437,78.75566171915372,88.58144871025732,78.29824503516716,70.97927351942619,80.69496008805548,./TRAIN02/SEQUENCE_02_11
100.0,,3.8611244908943503,-0.06024,0.466062,0.024841,0.430663,1.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7425830457065,./TRAIN02/SEQUENCE_02_11
83.86297,38.709079,2.8540920891693693,-0.055098,0.508655,-0.075485,0.378072,0.8998,92.49177526997714,96.06217436643344,88.4102405503525,95.42245952228416,86.15421106184948,66.15877440645538,100.0,./TRAIN02/SEQUENCE_02_07
90.031009,40.309415,3.2172174785465653,-0.050024,0.610754,-0.031144,0.529586,0.9187,95.50090278396236,97.3538856910742,91.8340222585676,96.62001691821158,90.69115028394742,70.8708643639208,96.64903633281554,./TRAIN02/SEQUENCE_02_07
93.298778,41.399007,3.3975235716647125,-0.048225,0.61513,-0.018078,0.548827,0.9298,96.98498546451545,98.0377962201517,93.6430060574952,97.40541449038528,93.06765266366612,72.50401944065854,96.64903633281554,./TRAIN02/SEQUENCE_02_07
96.30086,42.913533,3.5915018238098213,-0.047467,0.642212,-0.010213,0.584531,0.9453,98.4996635484357,98.82149448657472,95.89145966796092,98.63066775412398,95.09323345606744,79.12523537021107,92.76899386698427,./TRAIN02/SEQUENCE_02_07
97.441316,44.018952,3.696216177770317,-0.046026,0.68823,0.008651,0.650856,0.9568,99.27886334329963,99.31143238502456,97.429607268603,99.44214384157716,96.27175441237932,85.83231131922159,93.82720772531562,./TRAIN02/SEQUENCE_02_07
98.138459,44.85792,3.78825000761096,-0.045716,0.776783,0.007628,0.738696,0.9634,99.65917689752986,99.60685311411224,98.46185239935794,99.76301333029824,97.5499255117422,91.7487437893683,95.7672008277124,./TRAIN02/SEQUENCE_02_07
64.692497,35.206129,1.7493559384548552,-0.069277,0.045765,-0.194397,-0.21791,0.8366,83.15857098176687,91.908033030817,79.31933071847557,91.46027094651694,76.53523781805858,53.72678529253078,96.4727142406251,./TRAIN02/SEQUENCE_02_07
98.482605,45.485211,3.821962472456285,-0.047082,0.641964,0.010286,0.605169,0.9649,99.86079153263653,99.79451219779918,99.16193912875588,100.0,98.74388372312076,95.98050517110252,94.17990817073424,./TRAIN02/SEQUENCE_02_07
70.585112,36.179543,2.071927614912984,-0.0634,0.105784,-0.148443,-0.106059,0.8511,86.19704716861709,93.26477769553034,82.10945835564165,92.47541955491452,79.22558435613786,56.60740248793626,95.94357918094056,./TRAIN02/SEQUENCE_02_07
78.96038,37.670818,2.546316171644742,-0.057326,0.45029,-0.092095,0.300869,0.8829,90.2232099824242,95.04503734517866,86.0135918874856,94.12872867061988,83.33039810691623,60.568420413991554,95.0617436758374,./TRAIN02/SEQUENCE_02_07
100.0,,3.902343715218299,-0.046274,0.660311,0.000777,0.614815,1.0,100.0,100.0,100.0,99.99935181646292,100.0,100.0,96.11995753416876,./TRAIN02/SEQUENCE_02_07
60.080444,35.629984,2.3529166823467325,-0.097188,-0.165663,-0.267497,-0.530348,0.8293,83.21103175628461,85.10217177989236,79.14192566509871,85.58727483475788,82.13454022377809,77.97637412809866,88.83396094977097,./TRAIN02/SEQUENCE_02_04
72.325914,37.448927,2.890686219255863,-0.092361,0.207822,-0.201335,-0.085875,0.8828,89.46240164624781,90.27972330415923,84.79109774806444,88.1898918667109,85.00221966299357,81.38324391154967,93.90194725393164,./TRAIN02/SEQUENCE_02_04
79.473727,38.730422,3.0716648353873177,-0.089978,0.240848,-0.149348,0.001522,0.8979,92.78673746689232,92.93445081369596,88.11319784897786,90.29914818478176,87.26515646916229,83.78114569406398,95.96209328154676,./TRAIN02/SEQUENCE_02_04
87.286271,40.53933,3.356558014282573,-0.086299,0.289101,-0.087412,0.11539,0.9361,96.26422606946775,95.81923616042496,92.32332889853993,93.72203461251092,91.18966875325896,88.55074380135854,98.35188580666784,./TRAIN02/SEQUENCE_02_04
91.329543,41.80035,3.433805550749049,-0.083965,0.439022,-0.076459,0.278599,0.9492,98.04899612626896,97.50066046830946,95.1211686338817,96.775648844086,93.80195921641216,91.87960270638357,99.17594947523378,./TRAIN02/SEQUENCE_02_04
93.936702,42.816305,3.524306626761061,-0.083455,0.48447,-0.050505,0.35051,0.9558,99.05270082024822,98.56338616058784,97.02562406369584,98.75917549887576,95.89084206602662,94.6298935442236,100.0,./TRAIN02/SEQUENCE_02_04
36.395839,32.494475,1.2178721529192955,-0.115854,-0.528845,-0.406441,-1.051141,0.648,69.87129577457047,72.8314955559517,68.66206659098133,82.63238359835667,74.7230243492409,69.53235768535376,65.9250146224772,./TRAIN02/SEQUENCE_02_04
95.853548,43.770213,3.603802441637813,-0.083459,0.466131,-0.066762,0.31591,0.9605,99.54681179333852,99.20948127205482,98.3148769087994,99.7510861826495,97.6081487953226,96.88049981812895,99.05233203866906,./TRAIN02/SEQUENCE_02_04
42.61457,33.304877,1.5500584129232826,-0.107698,-0.516335,-0.344418,-0.96845,0.7124,73.47444950119738,76.32824051495064,71.3636124568263,83.23922894936838,77.21284154120677,72.38922450811341,75.97857560642205,./TRAIN02/SEQUENCE_02_04
52.695218,34.624876,2.0299104735825417,-0.10194,-0.249928,-0.318901,-0.670768,0.7841,79.1945904343225,81.54429746665642,75.84657357684753,84.7220155139685,80.54710085835197,75.93476149961467,83.68356302123381,./TRAIN02/SEQUENCE_02_04
100.0,,3.7780269105880455,-0.081585,0.507219,-0.040575,0.385059,1.0,100.0,100.0,100.0,100.0,100.0,100.0,99.34075958018704,./TRAIN02/SEQUENCE_02_04
49.543519,33.508084,1.9215650922230607,-0.091698,-0.526351,-0.372697,-0.990747,0.692,78.30501738248044,89.03941771837582,76.20695772556144,83.3592892249279,83.05129164016525,81.1380660537964,87.35179526837614,./TRAIN02/SEQUENCE_02_03
64.860145,35.703835,2.550510220328653,-0.082604,-0.250882,-0.248404,-0.581889,0.7801,86.37306246750028,93.36386500776314,82.99814918322237,89.36184504084665,85.96984034610051,84.41732846227228,93.41241788585766,./TRAIN02/SEQUENCE_02_03
74.08421,37.178821,2.848850491565768,-0.076421,-0.098099,-0.197248,-0.371769,0.8249,90.61940735917356,95.46828895851787,87.1993793387412,92.39081013621292,88.2309497434381,86.95102405776564,95.38866309980624,./TRAIN02/SEQUENCE_02_03
84.143379,39.115924,3.125576491423522,-0.068167,0.165718,-0.15117,-0.053618,0.8771,94.76904249799183,97.40999160796396,91.78253760471608,95.3814632214608,91.88642568363272,91.0432061274758,97.49671123140745,./TRAIN02/SEQUENCE_02_03
89.87293,40.529875,3.324680091115966,-0.062846,0.149792,-0.140523,-0.053576,0.9057,96.9587368191626,98.44428658283438,94.72459251257872,97.20586126514564,93.89278269720909,93.1790651734472,100.0,./TRAIN02/SEQUENCE_02_03
93.350121,41.598654,3.436490688875315,-0.062333,0.283443,-0.107383,0.113727,0.9193,98.237789533838,99.06903540832738,96.6402087227434,98.45643591566645,95.68216429647929,95.23299346333054,99.2095187260172,./TRAIN02/SEQUENCE_02_03
25.224639,29.880727,1.1492787767201869,-0.103765,-0.869696,-0.608354,-1.581815,0.3547,62.69480947531213,76.9308123074946,65.69791714913109,70.57438502721877,79.00995221394612,76.6332778130531,41.501990072752186,./TRAIN02/SEQUENCE_02_03
95.669028,42.478598,3.539071640731258,-0.059408,0.414587,-0.097826,0.257352,0.9301,99.10710388882384,99.51214834810928,98.1321224240398,99.28874135031492,97.40069847875348,97.2456189591021,98.55075631170382,./TRAIN02/SEQUENCE_02_03
30.429232,30.786143,1.124803197709073,-0.099511,-0.752346,-0.55125,-1.403106,0.4627,66.4189530923153,80.56431734164107,67.79853127504948,73.96405565754539,80.07060139425958,77.56181615732179,55.86300229898584,./TRAIN02/SEQUENCE_02_03
40.777742,32.299325,1.483673011839615,-0.094768,-0.717867,-0.426581,-1.239216,0.5944,72.98775404406763,85.67143465255127,72.27427237893872,79.27160245303196,81.87478595576239,79.55799261979037,81.55469442821659,./TRAIN02/SEQUENCE_02_03
100.0,,3.70686578179766,-0.057647,0.28342,-0.066651,0.159122,1.0,100.0,100.0,100.0,100.0,100.0,100.0,98.94599694869522,./TRAIN02/SEQUENCE_02_03
61.859655,34.812972,2.3533870093774887,-0.079301,-0.06887,-0.354935,-0.503106,0.7217,81.85416135929722,90.64054071254763,75.6092905060424,83.649446828693,83.36291391354885,63.54016207932223,88.49241073194413,./TRAIN02/SEQUENCE_02_08
71.003598,36.305398,2.7844366862603573,-0.076872,-0.00127,-0.275888,-0.354029,0.8028,87.31363597626498,93.61897554554112,81.39993520128554,88.67201442742115,89.20515513974296,66.84454480733689,94.2015994390609,./TRAIN02/SEQUENCE_02_08
77.009858,37.462711,2.9815865781593183,-0.073218,0.227724,-0.243995,-0.089488,0.8415,90.61209584026584,95.33845285125324,85.44702516312186,91.77884806129089,91.96783463321482,71.14845738204704,97.59142223045568,./TRAIN02/SEQUENCE_02_08
84.314517,38.988053,3.235528106434237,-0.069124,0.32537,-0.193959,0.062288,0.8842,94.23250368366068,97.11241386783855,90.06681502179623,95.12842867581038,94.43434924124826,78.18027148599114,97.68063408427804,./TRAIN02/SEQUENCE_02_08
89.176967,40.198071,3.415795010217619,-0.064886,0.317666,-0.175847,0.076933,0.914,96.62027562877776,98.25670003451944,93.55392854842538,97.35243064937272,95.6440219990184,84.29792176756204,97.85902933519098,./TRAIN02/SEQUENCE_02_08
92.28399,41.170809,3.539752998385992,-0.066527,0.318581,-0.16597,0.086085,0.9271,98.068227806304,98.959317379359,95.9847268118718,98.85593838725846,96.59504312677812,89.96459409155156,100.0,./TRAIN02/SEQUENCE_02_08
45.268307,32.603925,1.5249183632706087,-0.089985,-0.398158,-0.523111,-1.011255,0.5785,72.6453481030945,84.60848372733307,67.28603143559764,74.8930766270576,72.6480220116301,49.4038819358406,76.36039540059537,./TRAIN02/SEQUENCE_02_08
94.459601,41.993787,3.6183227282024726,-0.064489,0.403867,-0.154817,0.184562,0.9349,99.0547215415014,99.46516515794288,98.02736206000556,99.64005532445208,98.00335681562842,95.39657684326744,97.59142223045568,./TRAIN02/SEQUENCE_02_08
49.712907,33.098858,1.8058816358960696,-0.087186,-0.326429,-0.465285,-0.8789,0.6156,74.93673988382572,86.24655656506455,69.08049625478981,77.13674519381722,75.32844953793864,53.61215597894166,76.53879065150834,./TRAIN02/SEQUENCE_02_08
56.715954,34.034976,2.121196172969392,-0.083974,-0.189577,-0.3862,-0.659751,0.6761,78.89079277995447,88.77081753515843,72.59306279440386,80.96676453827017,79.67889678054686,59.023325737633016,83.85367890050019,./TRAIN02/SEQUENCE_02_08
100.0,,3.7589892825293134,-0.064921,0.375392,-0.13868,0.171791,1.0,100.0,100.0,100.0,100.0,100.0,100.0,97.68063408427804,./TRAIN02/SEQUENCE_02_08
39.222338,31.562191,1.5975695800038126,-0.08636,-0.419568,-0.417991,-0.923919,0.7474,73.18889395257,80.90054921583075,70.18348566518145,78.5675791149516,79.53620272234951,79.21003688323395,67.29167031264434,./TRAIN02/SEQUENCE_02_12
52.495829,33.586433,2.231035943996803,-0.07546,-0.202817,-0.28256,-0.560838,0.8336,81.32993614907186,88.19940867969395,77.34613920374625,85.61180854893693,83.31593974814601,83.34505427794555,86.52776728597705,./TRAIN02/SEQUENCE_02_12
62.416427,35.049257,2.658778023959829,-0.068135,-0.012102,-0.228829,-0.309065,0.8736,86.70147293902286,91.95564050635436,82.66915139537501,90.35680055778047,86.56836665330525,86.6962297789058,87.77775980941523,./TRAIN02/SEQUENCE_02_12
75.053575,37.069365,3.0322273279441774,-0.066801,0.191663,-0.172102,-0.04724,0.9109,92.7030741824918,95.57655750429676,89.24885255724958,95.3378669243578,90.9347547394894,91.1402290609222,93.88889098109549,./TRAIN02/SEQUENCE_02_12
82.433189,38.468666,3.2102475580242342,-0.063301,0.189949,-0.161007,-0.034359,0.9254,95.66579092353976,97.28250607487264,93.18616125327978,97.87554648168476,93.87993302670574,94.12205462356606,96.3194270760529,./TRAIN02/SEQUENCE_02_12
87.387939,39.602156,3.343830525463532,-0.063474,0.305394,-0.157607,0.084314,0.9367,97.32845136645255,98.28883303355906,95.61831064868576,98.97942664160536,95.97655185804496,96.12370194363928,97.29166809736677,./TRAIN02/SEQUENCE_02_12
22.290795,28.755411,1.1391468370536857,-0.106387,-0.73374,-0.634574,-1.474701,0.6085,61.236648964682125,65.24094190466981,60.95661343943578,62.280877129037584,72.62030958846385,71.13829176223504,39.930555478636194,./TRAIN02/SEQUENCE_02_12
91.296733,40.627043,3.4975142389562563,-0.062199,0.301455,-0.132832,0.106425,0.9472,98.53268921541704,99.04115894012244,97.4961762070144,99.39844862364136,97.60807836821594,97.7439405037334,99.51387948934308,./TRAIN02/SEQUENCE_02_12
25.910594,29.382443,1.1765144502803642,-0.101045,-0.661077,-0.561238,-1.323361,0.6566,64.00951211792989,69.67521123978426,63.1832953138827,67.56681174526778,75.61628499871091,74.48087758644625,46.87498546224093,./TRAIN02/SEQUENCE_02_12
32.851213,30.544703,1.4491949122020598,-0.093162,-0.44777,-0.473307,-1.014239,0.7068,68.9884079608321,76.36576951680871,66.70967049226846,74.37105785312738,77.65437571733128,76.85600331213992,60.20832027242597,./TRAIN02/SEQUENCE_02_12
100.0,,3.683782302671439,-0.062188,0.346199,-0.126773,0.157238,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,./TRAIN02/SEQUENCE_02_12
70.445518,37.21891,2.8263320570959616,-0.077261,0.241206,-0.127477,0.036467,0.9254,88.45072138072267,92.03562852034128,83.04546609093218,88.57891170174624,81.97243186562652,76.85316134394536,93.8993710691824,./TRAIN02/SEQUENCE_02_02
79.636033,38.89493,3.1622122781679343,-0.073471,0.350458,-0.076685,0.200303,0.9471,92.86316020346908,94.75501611409912,87.11582423164847,91.76584882769892,84.67702463827325,80.49216178763207,96.72955974842768,./TRAIN02/SEQUENCE_02_02
84.401565,39.982044,3.3405395539481724,-0.068719,0.458501,-0.041458,0.348324,0.9573,94.99016980896934,96.08926924192774,89.69392938785877,94.08289145775883,86.60474633124134,83.73307874527823,96.98113207547168,./TRAIN02/SEQUENCE_02_02
89.840944,41.5383,3.534853077316597,-0.065151,0.55916,-0.00911,0.484898,0.9668,97.1972744221126,97.63204567466002,93.11658623317248,96.94783440575188,90.24740128421058,88.62365184570642,98.36477987421384,./TRAIN02/SEQUENCE_02_02
92.833478,42.652395,3.6413333952225857,-0.064792,0.520293,0.00062,0.456121,0.9724,98.3191177460158,98.52179472039208,95.56769113538228,98.64710664919328,92.8899592227894,91.79165299139063,99.24528301886794,./TRAIN02/SEQUENCE_02_02
94.738927,43.571661,3.75879518382857,-0.063525,0.60588,0.017265,0.55962,0.9753,99.02834785953344,99.10098700645828,97.19329438658878,99.68959417661203,95.06290915719693,94.3314841321214,99.43396226415096,./TRAIN02/SEQUENCE_02_02
47.557489,33.881509,1.7046872953872525,-0.086221,-0.348052,-0.211272,-0.645545,0.8237,76.87731893143085,83.31121893274215,73.05689611379222,83.68395795060223,74.13584415152097,68.42130904300419,78.9308176100629,./TRAIN02/SEQUENCE_02_02
96.091782,44.323468,3.812334473214235,-0.062819,0.61423,0.000813,0.552224,0.9783,99.48813531998472,99.50827265172148,98.51409702819409,100.0,97.39195743409071,97.01771669994316,99.05660377358492,./TRAIN02/SEQUENCE_02_02
53.995521,34.767346,2.061400548239809,-0.085332,-0.186076,-0.179439,-0.450846,0.8618,80.16440247142545,86.2579401116548,75.88900177800355,85.57958876152996,76.68273383236617,71.3217211246547,86.72955974842768,./TRAIN02/SEQUENCE_02_02
63.978114,36.210685,2.4975141241116514,-0.080887,0.072796,-0.146225,-0.154316,0.9054,85.23534169344092,89.99544040383597,80.10541021082042,87.0629254634181,79.46267687968034,73.77957658306514,89.55974842767296,./TRAIN02/SEQUENCE_02_02
100.0,,3.858782605026458,-0.063486,0.676994,0.016773,0.63028,1.0,100.0,100.0,100.0,99.96583590386084,100.0,100.0,100.0,./TRAIN02/SEQUENCE_02_02
83.923912,39.839031,3.203908304385025,-0.067009,0.271732,-0.183988,0.020736,0.8677,95.03414357337196,94.92314593291184,87.63347955927037,94.45179735229163,85.89744501444694,65.04561786904225,95.30549476252924,./TRAIN02/SEQUENCE_02_09
87.920926,41.105407,3.462171281743319,-0.065985,0.380382,-0.161388,0.153009,0.8994,96.73941829508976,96.2614842249827,91.30227264522746,95.22571234204328,91.8503637530478,73.46918671712729,95.08195708143082,./TRAIN02/SEQUENCE_02_09
90.065936,41.945905,3.591012442597545,-0.06693,0.311342,-0.150318,0.094093,0.9132,97.60486633253456,97.0167059588398,93.25896457467202,96.15798926759672,94.24332895970883,76.73670325923764,96.94485032554874,./TRAIN02/SEQUENCE_02_09
92.75409,43.314708,3.73733378479621,-0.065967,0.34021,-0.155326,0.118918,0.933,98.63028627417584,98.14467241979528,95.9613435100988,97.78170353472484,96.6150186495934,83.63705656280413,99.18032221849026,./TRAIN02/SEQUENCE_02_09
