BITRATE,VMAF,PSNR,SI,TI,P1204_3_MOS,VCA_E,VCA_H,EVCA_SC,EVCA_TC,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,INFERENCE_TIME_MS,CARS,BICYCLES,MOTORCYCLES,BUSES,TRUCKS,TRAFFIC_LIGHTS,PERSONS,STOPS_SIGNS,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,BICYCLES_PCT,MOTORCYCLES_PCT,BUSES_PCT,TRUCKS_PCT,TRAFFIC_LIGHTS_PCT,PERSONS_PCT,STOPS_SIGNS_PCT,filename
7904,100.0,,12.15296416890296,4.629815995134651,3.3933582379183296,20.128,24.089718,6.599806,4.389579,-0.095975,-0.426822,-0.283799,-0.806596,8.4944,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,82.3529411764706,,,,,0.0,,,COMMA2K
7916,100.0,,16.06031314108251,4.429528879048737,3.5755300332817,30.412,19.290737,9.567138,5.517115,-0.074947,0.601092,-0.072537,0.453608,8.4652,6.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,99.9935154427838,99.90789433286989,99.89312002966494,99.81378026070765,,,,0.0,,,,COMMA2K
7904,100.0,,12.147465757276755,3.8051413692312464,3.562932281188194,19.016,16.058433,5.968734,3.672573,-0.0827,0.34846,-0.113803,0.151957,7.9348,4.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,99.18233851185607,,,,,,,,COMMA2K
7933,100.0,,11.89485077980369,4.423761503823718,3.449976741078417,19.916,21.694482,5.457982,3.749541,-0.098431,-0.445435,-0.302801,-0.846667,9.2468,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,COMMA2K
7904,100.0,,11.617955352845758,3.978092104600268,3.5585375340594894,17.516,17.129557,5.163785,3.531242,-0.095064,0.049754,-0.100189,-0.1455,8.334,4.836,0.0,0.0,0.0,0.004,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,99.84851939015616,99.95386190045949,100.0,,,,50.0,,,,COMMA2K
7904,100.0,,13.185063855695695,5.07162355906122,3.603582128046389,21.944,22.696174,6.259484,4.090715,-0.096871,0.142321,-0.147946,-0.102495,8.7892,4.488,0.0,0.0,0.004,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,99.92447577230348,99.98721658334226,100.0,,,100.0,,,,,COMMA2K
7916,100.0,,10.103137813698176,3.4597509450400663,3.420703600659772,17.928,18.118136,5.247244,3.247875,-0.099794,-0.585809,-0.376152,-1.061755,8.8936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,COMMA2K
7970,100.0,,10.07655524868204,6.215728102237186,3.664607209866937,15.756,21.061846,5.231294,3.987895,-0.07891,-0.097454,-0.124658,-0.301022,8.2484,1.856,0.0,0.0,0.0,0.048,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,99.9697676243344,100.0,,,,100.0,,,,COMMA2K
7904,100.0,,16.257636955795984,0.6737260919285446,3.621031720596712,33.308,2.881957,10.158344,2.00815,-0.064009,0.255817,-0.11092,0.080888,7.772,6.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,100.0,,,COMMA2K
7953,100.0,,9.474099282706934,3.86186654067939,3.385110488806931,18.34,21.013831,6.379645,4.36031,-0.094879,-0.556598,-0.44017,-1.091647,8.5212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,0.0,,,,COMMA2K
7911,100.0,,12.911307598189728,4.788918524502655,3.559421541528901,22.076,20.961925,7.841544,5.203619,-0.082075,0.256678,-0.061473,0.11313,8.7132,3.724,0.0,0.0,0.0,0.512,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,99.83229185723688,99.79824089844938,99.78563772775992,,,,96.96969696969695,,,,COMMA2K
7908,100.0,,16.90974133989776,6.0210586615086825,3.5371613797691044,34.476,29.673292,10.478747,6.746475,-0.094163,0.175002,-0.105433,-0.024593,9.2096,6.708,0.0,0.0,0.004,0.004,1.08,0.04,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,99.52522255192878,,,100.0,50.0,98.9010989010989,76.92307692307693,,COMMA2K
